scenario,label,variant,year,formal_collection_t,informal_collection_t,mixed_collection_t,uncollected_t,closed_loop_mr_t,open_loop_mr_t,chemical_p2p_t,chemical_p2f_t,engineered_landfill_t,thermal_treatment_t,unsanitary_dumpsite_t,uncollected_to_burn_t,uncollected_to_land_t,uncollected_to_water_t,post_collection_mismanaged_t,aquatic_t,terrestrial_t,open_burning_t,total_leakage_t
RSS,Reduce & Substitute,LOWER,2030,358537.637891597,632535.8877947677,603594.255471247,843674.19478935,87533.6315656513,285411.5389541636,0.0,0.0,0.0,0.0,147865.433544682,304473.933559259,43224.5955589477,120580.529713367,671537.2129759737,194403.6326931147,38161.9266731756,381607.2473995455,614172.8067658357
RSS,Reduce & Substitute,LOWER,2031,367304.15689987,646684.1335593143,621580.0108713909,863053.994833496,89722.2351741655,292342.3343080434,0.0,0.0,0.0,0.0,151770.824495701,310854.640294159,45501.615810012,123350.747243818,689443.0751809224,199512.55402279634,40172.8051089467,389884.5823823337,629569.9415140767
RSS,Reduce & Substitute,LOWER,2032,375147.069244761,660816.5003777394,639319.1772336981,881011.291378582,91899.2115236055,299196.3087905104,0.0,0.0,0.0,0.0,155558.232464471,316750.853383631,47652.5290681486,125917.983744788,706938.1578338008,204374.30955110502,42072.4231651712,397633.49419793335,644080.2269142095
RSS,Reduce & Substitute,LOWER,2033,382272.783676602,675237.4312562591,657014.911246552,898087.975483121,94103.1183585939,306101.4027848156,0.0,0.0,0.0,0.0,159281.81475449,322357.919244624,49701.6799007611,128359.127186954,724286.3513011697,209091.02305833902,43882.1165368079,405079.7012678155,658052.8408629624
RSS,Reduce & Substitute,LOWER,2034,388455.117507991,689613.0686486636,674443.8143117881,913762.248815797,96289.8583386674,312913.59918393823,0.0,0.0,0.0,0.0,162879.28351179,327488.061787437,51623.7180293981,130600.030248282,741181.1397303436,213515.38188536762,45579.6388437962,412001.65598206734,671096.6767112312
RSS,Reduce & Substitute,LOWER,2035,386950.950989241,703401.770162163,687520.085824214,917885.478209338,98226.3370849108,318764.4033879338,0.0,0.0,0.0,0.0,165209.844704466,328828.976334734,52219.5246373141,131193.714090571,752851.1329025875,215439.4638599374,46109.1965600985,414752.566981485,676301.2274015208
RSS,Reduce & Substitute,LOWER,2036,384137.0019695,717657.8050399604,701922.818851794,920338.622819396,100226.90467741,324765.72161006834,0.0,0.0,0.0,0.0,167586.518262223,329603.830504822,52637.6874332734,131544.916078731,764817.4476735094,217120.2728773732,46478.8837274909,416967.1351658532,680566.2917707174
RSS,Reduce & Substitute,LOWER,2037,379739.06836813,731496.981009867,714366.0706069011,920334.953209107,102108.320265083,330331.3885239348,0.0,0.0,0.0,0.0,169263.625558271,329523.82894775,52874.0787376323,131545.290187558,774162.8745500417,218130.95171343483,46688.096210939,418102.6768520081,682921.7247763819
RSS,Reduce & Substitute,LOWER,2038,373681.918159329,743486.698633171,718952.500807475,917817.44264608,103560.926663297,334518.4624163237,0.0,0.0,0.0,0.0,169159.403204246,328571.442239748,52915.0637501845,131186.364264581,776553.0707546631,217969.61070397368,46724.8006495465,417756.731769949,682451.1431234692
RSS,Reduce & Substitute,LOWER,2039,366216.420963192,752578.499529662,705752.447284611,913424.081381911,104284.019027511,336435.4424859927,0.0,0.0,0.0,0.0,165963.170796483,326967.766349718,52811.0529030039,130559.045824627,767022.697117033,216101.72532330375,46633.3344484481,415726.96318502305,678462.0229567749
RSS,Reduce & Substitute,LOWER,2040,357032.598958729,760738.8383687614,687750.548577388,906347.823802835,104772.25997527,337581.7337484829,0.0,0.0,0.0,0.0,161797.578297774,324411.917648728,52545.46206654,129548.567633027,753629.1405909273,213388.68363134947,46399.2397622099,412410.8332813633,672198.7566749227
RSS,Reduce & Substitute,LOWER,2041,346366.486753403,768742.9111005274,666874.8655364449,897231.910834537,105151.533074549,338357.90582511725,0.0,0.0,0.0,0.0,157008.249085715,321124.676872809,52171.52568703,128246.276683899,737857.4921523585,210085.71412526837,46069.33055059,408165.7149658129,664320.7596416713
RSS,Reduce & Substitute,LOWER,2042,334034.189638446,778330.8319158658,642784.937335039,885741.46304372,105461.380193819,339394.6388162064,0.0,0.0,0.0,0.0,151541.364033892,316984.22745543,51673.5910963635,126604.704805705,719370.388095404,206110.7938005842,45629.9772886631,402822.9234488683,654563.6945381156
RSS,Reduce & Substitute,LOWER,2043,320091.955757476,793214.6387994823,615588.17193892,872027.003924823,105907.57593335,342108.82946775306,0.0,0.0,0.0,0.0,145429.623710162,312027.301866947,51095.7854206283,124645.164871972,698324.7745267964,201498.24692885522,45119.9799854758,396443.05684248696,643061.2837568179
RSS,Reduce & Substitute,LOWER,2044,304511.815297802,808504.1015413005,585230.232345303,855992.646818039,106251.676139783,344616.14797194145,0.0,0.0,0.0,0.0,138657.934399108,306196.116000604,50484.0926172798,122354.049081947,674722.8038779361,196246.65820424678,44579.9408223957,388970.4671976168,629797.0662242593
RSS,Reduce & Substitute,UPPER,2020,415922.35744557,1011313.0006336053,871690.2090565851,803229.300286172,108798.888922886,418580.23305296217,0.0,0.0,0.0,0.0,207002.289961844,581231.809104804,338435.884330686,206348.143959701,856474.956326037,368649.2988556559,251213.491541171,764034.4911277259,1383897.281524553
RSS,Reduce & Substitute,UPPER,2021,406395.858943349,1002547.6363248627,852574.891950263,863199.105920559,107873.818062484,417950.5544681346,0.0,0.0,0.0,0.0,203214.143749869,620828.051349814,368363.508290023,223027.30204098,842571.8080603596,390859.0689013944,273805.67417596,801272.5876899101,1465937.3307672646
RSS,Reduce & Substitute,UPPER,2022,421774.477261536,1054404.4278254758,884529.928699487,979213.356535789,113440.889307672,435268.6866185419,0.0,0.0,0.0,0.0,211377.065002009,701310.136430401,422380.164265497,254178.290588921,878554.2089195669,438051.61320933717,313735.837656079,889948.832951777,1641736.283817193
RSS,Reduce & Substitute,UPPER,2023,414535.945514689,1050546.7250517898,869520.6882391861,1045590.51631192,113041.185098621,435393.4813489602,0.0,0.0,0.0,0.0,209262.184101647,746863.560609517,455260.842787919,272560.248950359,868745.0629428257,463715.4548880194,338046.140020118,933991.4572737981,1735753.0521819354
RSS,Reduce & Substitute,UPPER,2024,407794.632029947,1047564.4318954673,855321.59564811,1112077.03902494,112723.097756907,435827.06630632054,0.0,0.0,0.0,0.0,207350.115475622,792486.12419409,488066.624907352,290920.038901512,859342.9592402428,489290.5904555156,362240.130891107,978182.3575240241,1829713.0788706467
RSS,Reduce & Substitute,UPPER,2025,578593.089755338,1185131.270150829,1114282.521099477,1013143.65458052,125227.70404869,499935.2565604751,0.0,0.0,0.0,0.0,260759.745473183,720533.765716207,423151.419298205,258663.11486185,1055392.6572000748,463463.6403654005,318353.563893298,941951.819110494,1723769.0233691926
RSS,Reduce & Substitute,UPPER,2026,601261.776349819,1211295.7362181044,1099507.927764211,1045431.36510906,127108.021018045,509310.2879558556,0.0,0.0,0.0,0.0,260505.058151426,741362.849820977,436121.534146441,266594.348650251,1049696.7017010096,473012.1330334076,328774.29122815,963587.0599523359,1765373.4842138935
RSS,Reduce & Substitute,UPPER,2027,622321.420949028,1242823.2329976615,1135754.331037485,1076565.16480743,130372.088610086,523082.84543014574,0.0,0.0,0.0,0.0,268560.53205819,761836.295877595,449047.70308977,274447.674343064,1081150.6453038761,486769.05447137647,339331.489170972,990145.946007032,1816246.4896493806
RSS,Reduce & Substitute,UPPER,2028,642682.693443349,1274891.8901511424,1173106.577966839,1107223.30633388,133750.92443421,537098.3901717243,0.0,0.0,0.0,0.0,276798.020849619,781985.63970207,461829.286343785,282197.673860006,1113687.1319670754,500449.0763919346,349817.116865662,1016535.383928454,1866801.5771860506
RSS,Reduce & Substitute,UPPER,2029,660734.256036537,1308634.8679372869,1210502.531461175,1136476.47287343,137967.533480978,552223.7737791797,0.0,0.0,0.0,0.0,282519.861274839,801154.845519511,474078.134014558,289607.649611532,1138360.9322210152,516435.2365935574,349836.816992632,1049415.0045544421,1915687.0581406315
RSS,Reduce & Substitute,UPPER,2030,678324.874311285,1339428.2841695712,1247794.096897721,1164000.31277465,141352.494928299,565772.0975876827,0.0,0.0,0.0,0.0,290431.719919909,819140.39293516,485665.674813667,296598.575075515,1170470.407848294,528776.4183611528,359093.536511169,1073974.346421337,1961844.3012936588
RSS,Reduce & Substitute,UPPER,2031,694990.765817564,1370210.6590441137,1285370.967438479,1190730.81792101,144783.195580366,579303.0338737251,0.0,0.0,0.0,0.0,298408.235033231,836584.202132671,496977.201396429,303404.958290988,1203093.9196124247,541062.4615471461,368279.239423611,1097817.929911267,2007159.630882024
RSS,Reduce & Substitute,UPPER,2032,710055.162546158,1399997.1863643187,1322707.902550188,1215514.1909926,148176.032563525,592439.2644475983,0.0,0.0,0.0,0.0,306230.879191216,852656.235047029,507540.471193132,309736.446155749,1235501.3718047189,552612.2831664886,376957.077167266,1120161.006223073,2049730.3665568277
RSS,Reduce & Substitute,UPPER,2033,723909.591855431,1429486.8026961603,1360226.55406479,1239075.32234443,151596.527842182,605460.3848338518,0.0,0.0,0.0,0.0,314011.785646333,867874.865129216,517654.590239409,315776.383226161,1268119.1480431203,563722.1641744468,385347.354438233,1141617.063097776,2090686.5817104557
RSS,Reduce & Substitute,UPPER,2034,736132.24954067,1457941.7158697557,1397485.177775248,1260697.58869828,154972.700574981,618070.1485887305,0.0,0.0,0.0,0.0,321758.177899497,881736.912280145,527022.22987019,321343.12165618,1300462.1640727022,574097.2116178538,393220.672558038,1161575.662011727,2128893.5461876187
RSS,Reduce & Substitute,UPPER,2035,734893.889771738,1477396.031534119,1427837.907624581,1266400.33443194,157858.969319393,626875.4156752763,0.0,0.0,0.0,0.0,327360.509417471,884777.296608641,530209.872703032,323023.432382138,1326865.2058679848,578288.2264714648,396158.913950812,1169537.864346724,2143985.004769001
RSS,Reduce & Substitute,UPPER,2036,731409.314919955,1496201.0718936694,1461460.851899506,1269759.0826087,160812.783946637,635546.598240178,0.0,0.0,0.0,0.0,333176.996667249,886174.784439257,532494.481198096,324127.464836934,1355024.449218534,581748.8290366974,398423.720682287,1176015.375156051,2156187.9248750354
RSS,Reduce & Substitute,UPPER,2037,725159.072390857,1512730.5627526406,1491557.13785473,1269772.07851363,163574.150281362,643090.1669096434,0.0,0.0,0.0,0.0,337757.238698634,885182.369710486,533485.534205048,324411.269495547,1379070.0013133083,583501.6005523641,399769.308578622,1179310.1155848461,2162581.0247158324
RSS,Reduce & Substitute,UPPER,2038,715993.315479391,1524866.024405499,1505888.90892078,1266292.87435464,165718.555702475,648088.852088763,0.0,0.0,0.0,0.0,338904.535477514,881735.951240262,533111.480837354,323835.095776177,1389921.2314768606,582526.7582639683,400137.635522338,1177904.543111461,2160568.9368977672
RSS,Reduce & Substitute,UPPER,2039,704397.277749629,1531413.4613916338,1484218.581682523,1260206.25916201,166858.994728635,649300.7552293653,0.0,0.0,0.0,0.0,333946.842949537,876436.563161902,531742.857865932,322623.662107528,1376317.9072047062,577915.5262224525,399801.511086615,1170752.171312181,2148469.2086212486
RSS,Reduce & Substitute,UPPER,2040,689777.385497597,1534785.1016950312,1453119.129413689,1250446.225741,167643.674556403,648840.5707561598,0.0,0.0,0.0,0.0,327155.801358009,868497.027226746,528940.119825289,320506.217922709,1355832.0793230901,571182.7913660133,398457.313932334,1159756.677745827,2129396.7830441743
RSS,Reduce & Substitute,UPPER,2041,672586.346489222,1536387.4904412846,1416547.7971698008,1237893.00855384,168260.901951851,647408.1942783396,0.0,0.0,0.0,0.0,319218.834726314,858514.480606525,525071.42122912,317705.816265213,1331332.2041858446,562920.0207269483,396390.8725185,1146006.05983196,2105316.9530774085
RSS,Reduce & Substitute,UPPER,2042,651252.557483402,1535310.3487274298,1371520.7118156408,1222020.97758595,168596.428884789,644624.054324874,0.0,0.0,0.0,0.0,309992.103207784,846152.911147843,519906.667210336,314086.353545467,1300950.9696864109,552825.1028360574,393426.106301367,1129010.755592904,2075261.9647303284
RSS,Reduce & Substitute,UPPER,2043,624020.048180678,1532008.0208840678,1314837.0596124348,1203068.05794931,168699.921449929,640665.6641775209,0.0,0.0,0.0,0.0,299837.693402491,831532.638890561,513547.220832717,309707.057694498,1263063.1174556394,540878.5228978471,389648.731238294,1108967.9880552068,2039495.242191348
RSS,Reduce & Substitute,UPPER,2044,593574.831408291,1526684.7568607908,1251387.294929284,1180959.18694499,168601.196928283,635595.8034202137,0.0,0.0,0.0,0.0,288553.396944253,814528.657904443,505971.625373313,304549.284624575,1220406.2077003166,527149.6100029546,385104.624649259,1085753.901287951,1998008.1359401648
SCS,System Change,CENTRAL,2020,348005.540414934,704393.8454923334,696011.080829868,691799.77984,92764.3869546959,300411.26108861814,0.0,0.0,0.0,0.0,180789.041681161,385732.520622973,167707.303249027,138359.955968,703260.9356352477,224110.88104052562,135481.392881757,503048.932054171,862641.2059764536
SCS,System Change,CENTRAL,2021,340023.808400604,699562.9552237182,680120.204854194,753341.431519137,91908.872022795,298834.1516214042,0.0,0.0,0.0,0.0,177734.383340894,414691.909668329,187783.460317244,150618.842496393,692338.6563882078,238422.3790381193,152400.769975311,530636.065152975,921459.2141664054
SCS,System Change,CENTRAL,2022,352906.150645918,737946.2475137839,705689.834923921,864110.15988175,96710.4333090423,313002.402832474,0.0,0.0,0.0,0.0,184881.261622307,470674.525364465,220307.741957233,172745.566830425,720681.7969411091,268009.9387409928,179464.081984217,591479.983204742,1038954.0039299517
SCS,System Change,CENTRAL,2023,346864.532147794,737459.438036228,693786.099551391,931410.548479492,96430.4550275735,312833.39678031445,0.0,0.0,0.0,0.0,182870.756551426,502986.369191565,241935.795241129,186230.541108173,713604.28069263,284233.60129359126,197722.915575201,623042.27557282,1104998.792441612
SCS,System Change,CENTRAL,2024,341238.313650173,737532.7124918019,682528.8138946131,998683.325268954,96217.644527714,313544.58677687723,0.0,0.0,0.0,0.0,181028.375450194,535321.065531121,263421.799130676,199685.716165449,707549.0729795243,300415.5741646264,215823.123411493,654846.365126817,1171085.0627029366
SCS,System Change,CENTRAL,2025,534341.762932432,793616.8583931888,976984.208513353,833163.879578498,110301.597470955,349763.918436796,0.0,0.0,80381.0953781868,20589.1708243951,200269.559409877,486345.639837999,229987.248318602,179083.22203915,721917.0409082221,278397.8469764046,179655.563157032,583756.5181619307,1041809.9282953674
SCS,System Change,CENTRAL,2026,596295.847838065,810318.7612841963,988591.58843057,819024.295563342,115074.199507591,354823.58920265216,0.0,0.0,89156.2498699243,24437.9722026805,196258.359656192,522503.243687152,254209.039643388,194178.070832635,705306.9730986524,285156.9970443885,188204.158548221,618000.3134211035,1091361.469013713
SCS,System Change,CENTRAL,2027,659078.360354724,832035.3987604517,1031427.8736853569,801515.617117423,121102.984724723,363464.975372423,0.0,0.0,99048.5287819404,28979.8124871094,196679.749996863,545269.565516776,269209.745698799,203619.827803894,704340.3214516201,289213.9353614139,192180.308467006,640903.3964333448,1122297.6402617646
SCS,System Change,CENTRAL,2028,723499.860600098,854850.5946125232,1075831.242030588,781241.638945453,127461.466649437,372478.165624963,0.0,0.0,109227.243858345,34035.7664027969,196795.291619285,567176.20823601,283674.425299785,212712.658383949,702288.7838106847,292631.9588650309,195520.1483536,662844.532993061,1150996.6402116918
SCS,System Change,CENTRAL,2029,788819.970180842,877926.5682935346,1120467.820476559,757641.056792052,134028.220860915,381482.1098065492,0.0,0.0,119553.523918164,39595.7137230931,196391.561932264,587959.167291628,297498.295016005,221364.365576908,698391.157669492,295228.88907661097,198131.25919697,683450.2087761367,1176810.3570497176
SCS,System Change,CENTRAL,2030,854667.74771268,901228.7063342992,1165269.524013174,730691.967780594,140806.886223919,390465.2219135676,0.0,0.0,129988.732097685,45675.7178485248,195461.714707207,607329.216198962,310525.839475109,229463.763918518,692636.7681338016,296929.125488927,199951.401108523,702421.2604518104,1199301.7870492605
SCS,System Change,CENTRAL,2031,921502.046939958,925254.1973018926,1210280.6480310368,701131.822501347,147864.787011029,399601.95341572695,0.0,0.0,140525.417214185,52302.0589055793,194035.721237912,625991.948151742,323148.73812013,237285.171567968,685162.3260894455,298021.7564087537,201220.292445691,720481.6643184719,1219723.7131729166
SCS,System Change,CENTRAL,2032,988314.810365947,949426.1447478457,1255220.520728781,668407.61376789,155132.489233458,408676.47480898997,0.0,0.0,151076.105923367,59470.6942849909,192059.631008482,643039.102365044,334867.948038884,244476.762600982,675775.5292634722,298193.1082914941,201679.365248005,736681.9140129196,1236554.3875524187
SCS,System Change,CENTRAL,2033,1055460.54965921,974136.412990935,1300270.777871078,633138.195059284,162667.289626272,417830.10310258216,0.0,0.0,161635.546848896,67205.9528504089,189582.300609917,658961.244867227,345938.884276768,251225.032285999,664667.0359824025,297663.3168060101,201497.79014768,751529.7288104293,1250690.8357641194
SCS,System Change,CENTRAL,2034,1122151.50401393,999032.7293718512,1345259.693758478,595108.074131908,170425.187915454,426937.22454914823,0.0,0.0,172130.545196651,75503.5925074608,186573.686325262,673149.781257106,356014.703680689,257291.121234449,651743.7348061117,296240.1451845773,200507.289130505,764401.4243263608,1261148.858641443
SCS,System Change,CENTRAL,2035,1169317.6094167,1023541.1815502933,1388027.766444046,550420.849450774,178306.84561608,435640.2207897157,0.0,0.0,180130.561536031,83264.6160631286,184978.163514466,670456.220143739,356060.10595295,256629.081524172,644969.8218893451,289908.1675296922,194661.246358364,761352.598269865,1245922.0121579212
SCS,System Change,CENTRAL,2036,1198670.26433867,1044968.4288702637,1430944.989928002,519439.725627648,185205.646968699,442229.7689434799,0.0,0.0,188038.57609444,91506.692973789,184852.836012213,659567.062248405,352979.123694717,253136.546485781,642615.1898688505,283495.0683359073,190821.718026692,750468.668343666,1224785.4547062654
SCS,System Change,CENTRAL,2037,1223426.97920153,1066725.5752848743,1475202.336257249,487549.87882482,192340.077433609,448925.5109168121,0.0,0.0,196037.207602172,100343.097769968,184468.826360024,643879.326931372,346697.091958804,247644.104722544,639359.9732466773,275453.16738070955,185529.33462188,734698.7776867277,1195681.279689317
SCS,System Change,CENTRAL,2038,1243119.84792722,1088354.7181215533,1519298.90520596,455029.623398245,199612.958851383,455483.84208841226,0.0,0.0,203944.870736581,109711.607160863,183617.545304272,624100.636448784,337864.989743644,240491.406548107,634536.4640911436,265984.0099304308,179079.686086313,714656.5678827062,1159720.26389945
SCS,System Change,CENTRAL,2039,1258331.63677249,1110531.2516707391,1563340.926986279,422451.779562499,207134.740774799,462138.19828932045,0.0,0.0,211775.615800843,119643.397867811,182312.751760443,600875.946752455,326874.373147285,231937.579974935,628210.9086454655,255340.2477698676,171691.228870769,690997.6332280616,1118029.1098686983
SCS,System Change,CENTRAL,2040,1267762.87350306,1132751.9332290655,1607058.7549537579,389689.255912263,214839.65701548,468713.8045163096,0.0,0.0,219446.367065106,130115.291647085,180510.124831633,573299.009739181,313197.23686368,221624.061650715,620223.949260564,243241.6560316222,163129.764666054,662781.8860659865,1069153.3067636627
SCS,System Change,CENTRAL,2041,1271996.5141769,1155666.8690072473,1650636.599493378,357299.922594573,222840.532996038,475432.6562232137,0.0,0.0,226974.393127034,141158.781004104,178237.303995161,541959.222209293,297162.065663219,209780.321968128,610680.5200148912,229922.9450770747,153584.040889684,630606.9414068471,1014113.9273736058
SCS,System Change,CENTRAL,2042,1270180.94444509,1178721.235375303,1693816.573999784,325408.238401128,231043.221175597,482097.1443542429,0.0,0.0,234275.887445543,152743.074950504,175483.389259716,506447.100469467,278453.662283282,196225.190688187,599534.6916947834,215266.97130707107,142922.746686067,594047.3117318299,952237.0297249679
SCS,System Change,CENTRAL,2043,1262302.57110205,1202276.275673051,1736603.956157884,294316.814258235,239521.454235691,488830.61992301006,0.0,0.0,241330.29436116,164871.93682422,172242.649163288,466861.925205076,257113.038802966,180993.741002011,586774.6847721832,199332.53416802117,131188.942887216,553196.1014996718,883717.578554909
SCS,System Change,CENTRAL,2044,1248026.10380249,1226618.2111541417,1778794.3801206,264217.379099381,248348.24928305,495718.7331465652,0.0,0.0,248085.296684871,177525.109004673,168477.8102949,423113.598350693,233079.211127501,164048.202369548,572273.9632889866,182109.816320675,118377.481607612,507932.2190789916,808419.5170072786
SCS,System Change,LOWER,2020,223927.085744872,485360.5074853361,449414.4864551957,567120.490132976,69193.2728656183,222507.26914626054,0.0,0.0,0.0,0.0,125571.148193514,181929.423138174,22684.1068387098,72698.4517802715,534869.2091111537,126618.65217824554,19748.2423687596,256292.8173407946,402659.7118877997
SCS,System Change,LOWER,2021,218732.751394685,481948.7009525736,437512.19770982553,630420.891626667,68453.2666645909,220098.47475216887,0.0,0.0,0.0,0.0,122843.250982514,197695.662501233,36018.7366162728,80851.9021816593,526274.7595844424,134486.1361174939,30662.8041721464,271396.6334217724,436545.5737114127
SCS,System Change,LOWER,2022,227019.789225832,508992.82074509107,453960.79748141125,735320.367516146,72049.4823900206,231546.26036000904,0.0,0.0,0.0,0.0,128065.902303835,226460.537686225,52287.1184015083,94183.571933387,545675.3324674569,151119.76400823783,44653.9186080639,302709.9027602432,498483.585376545
SCS,System Change,LOWER,2023,223133.297149855,509282.88020747894,446303.2843149107,803653.763463458,71865.5160845768,230871.2402915102,0.0,0.0,0.0,0.0,126678.623371512,243910.640668864,66252.391822706,102853.316192057,541451.4895354601,160119.72866543074,56692.6669420756,319922.7354983115,536735.1311058179
SCS,System Change,LOWER,2024,219514.026317815,509930.9547273752,439061.6235718494,871806.285578165,71728.7992646428,230356.41904185005,0.0,0.0,0.0,0.0,125318.055672983,261347.388440084,80011.0328029112,111488.418197792,537141.2666331048,169071.15256900998,68546.9401019474,337055.4095986536,574673.502269611
SCS,System Change,LOWER,2025,343734.882980765,529053.5604869708,628480.8260994931,668203.656005655,80785.3425064836,254775.28885689253,0.0,0.0,44154.8842733218,2325.68193090129,135596.41582891,210978.589564353,37343.17526951,86133.9002749541,539124.4665377879,147123.4713058927,31842.3453780087,273060.04940947366,452025.866093375
SCS,System Change,LOWER,2026,383589.114116198,530186.6353857137,635947.697796353,640861.495306427,83002.0435417291,254556.0409273955,0.0,0.0,48931.852427599,3928.52612310082,133625.242630055,204607.197530623,30037.8208543482,82659.173778831,528415.3598004642,139956.3945085152,25388.1635437598,265420.1583387006,430764.7163909756
SCS,System Change,LOWER,2027,423976.261612726,536113.9093636683,663503.7050189921,610726.213128112,86371.6099457574,257917.4479481379,0.0,0.0,54036.6221587941,5933.36347036866,134124.175525567,197000.561745248,22592.6641202449,78197.4170703896,527416.7192083877,132769.69406760368,18905.1231753033,257043.7881694989,408718.6054124059
SCS,System Change,LOWER,2028,465417.747913123,542539.5599706755,692067.7958228729,590623.058900089,89915.6885429249,261528.64929902376,0.0,0.0,59280.2731873088,8336.06777800729,134328.880843479,190730.48396264,22013.7085585025,75701.7441395733,525310.5005104719,128375.78436569628,18344.8643962025,249727.70336154278,396448.3521234415
SCS,System Change,LOWER,2029,507437.297535693,548909.4377722405,720781.907521299,568237.207237478,93544.5500670196,265106.7695299078,0.0,0.0,64580.0258751902,11156.3890563552,134098.196873575,183745.870629103,21393.144010738,72929.5212599164,521541.11355140794,123623.42406099293,17770.7734401768,241565.6167013987,382959.81420256844
SCS,System Change,LOWER,2030,549796.288867978,555249.4215611321,749602.241987122,543578.809723189,97266.4949263534,268661.9762518144,0.0,0.0,69902.1644138383,14418.5762968395,133421.273202785,176035.393252009,20694.8944582266,69869.1998395131,516076.46007313236,118491.91769591757,17135.3761666847,232541.5801509456,368168.8740135479
SCS,System Change,LOWER,2031,592789.896363343,561821.9095300623,778557.2938301661,517241.258690324,101118.582186074,272286.189307256,0.0,0.0,75243.6305141657,18148.7330323189,132334.261971918,167789.424569796,19940.4172421354,66596.3396317759,509070.96735595143,113069.05646597294,16456.6521030485,222856.62464137463,352382.33321039606
SCS,System Change,LOWER,2032,635769.650167183,568360.9896116242,807466.510635347,488843.154533428,105067.273500601,275872.8967491084,0.0,0.0,80536.4518833231,22365.4705735401,130785.485594592,158884.020806335,19114.0757736419,63061.7468223055,500328.41093445045,107300.34555872003,15722.5902951776,212364.1351009018,335387.0709547994
SCS,System Change,LOWER,2033,678963.602876286,575083.1447817789,836446.736300693,458888.058897775,109146.565060417,279502.63028194936,0.0,0.0,85775.3149058844,27094.4333712459,128820.430382885,149480.26571006,18233.9602878014,59329.3562392207,490033.63074503647,101269.85441816095,14948.5530350279,201235.07332283029,317453.48077601916
SCS,System Change,LOWER,2034,721864.998539539,581842.1637306428,865387.5019635119,427255.257330568,113338.502850917,283119.34204555285,0.0,0.0,90903.3336982077,32352.7739942087,126412.526805512,139537.925229231,17293.9954846154,55383.1988154516,477142.43547040294,94959.75328651958,14129.7377947762,189206.50649603433,298295.9975773301
SCS,System Change,LOWER,2035,752206.320977669,591423.101933107,892899.628990038,391340.314364038,118039.903454079,287494.29805654485,0.0,0.0,94608.4632203446,37664.3194721597,124839.521161721,128176.573565855,16161.512377732,50873.8297894227,467219.6628026292,88753.96932980516,13165.8327856835,176524.065666887,278443.86778237566
SCS,System Change,LOWER,2036,771088.489852864,605539.1615195081,920507.702725528,355210.377006304,122817.981987185,292176.18362638727,0.0,0.0,97909.9764318648,43505.4441169436,124130.041225053,116734.769852907,15013.2968338472,46332.5290011204,458244.8499938943,82679.71835802493,12194.2473290169,164252.500467385,259126.4661544268
SCS,System Change,LOWER,2037,787014.15218492,620631.9357477616,948977.859503186,318829.73188148,127894.608028718,297193.19077638997,0.0,0.0,101115.641902906,49914.5128220636,124277.911450947,105200.040361031,13845.1146911703,41754.3455740588,452865.5186769722,76520.76976163326,11212.3327043516,153523.77707270219,241256.87953868706
SCS,System Change,LOWER,2038,799682.310275042,636354.5502198435,977344.5903478289,282537.258380826,133194.698431414,302332.3487749936,0.0,0.0,104151.147702442,56850.3226628312,124065.825215662,93679.0604950809,12667.473943616,37181.619432284,445895.7839621454,70264.86616379513,10228.5737107267,142714.150860018,223207.59073453984
SCS,System Change,LOWER,2039,809467.84983298,653053.4106857723,1005676.231734254,246841.733961389,138785.691118496,307715.46247199754,0.0,0.0,107038.870980632,64303.1277004414,123511.817818754,82335.4522460799,11498.8846810881,32679.2928432442,437341.81030192936,63989.261969504645,9257.73903615475,131970.7330537092,205217.7340593686
SCS,System Change,LOWER,2040,815534.837814914,670538.2784790739,1033799.32357446,211826.80194859,144651.324041163,313268.44569481857,0.0,0.0,109722.174307761,72113.1320584385,122579.721038844,71192.2408382493,10338.6199670248,28256.5046168273,427103.64079551946,57708.188350833836,8299.36551197901,121296.03177558561,187303.58563839845
SCS,System Change,LOWER,2041,818258.282027144,689155.6456460034,1061832.365966612,177978.982861941,150864.170390211,319111.31147421105,0.0,0.0,112224.816156632,80274.546893033,121308.014225806,60405.8361128854,9204.52117641374,23975.334487435,415218.205453838,51501.69713066623,7367.58664323362,110846.4734406799,169715.75721457973
SCS,System Change,LOWER,2042,817090.350391259,708617.0902108885,1089609.463914282,145532.35983977,157378.856975242,325125.17879251664,0.0,0.0,114498.57570515,88984.7629656351,119695.925731386,50049.1344568882,8102.74246680056,19864.7153425385,401720.2237113695,45409.47468472561,6467.04779551961,100689.2879661397,152565.81044638492
SCS,System Change,LOWER,2043,812022.298580582,729152.0959480291,1117134.012460242,114812.996542668,164253.81785016,331389.5777344526,0.0,0.0,116542.243860568,98263.6795202796,117751.393050493,40225.74388573,7044.03031595798,15965.7696462304,386617.04965630255,39484.58744979524,5605.96191041907,90921.09523159161,136011.64459180593
SCS,System Change,LOWER,2044,802838.43881701,750990.0783024593,1144274.545816466,86098.3796576398,171555.284316671,337975.9515761085,0.0,0.0,118337.902764538,108120.621852023,114364.668326038,31022.686023331,6036.41129121948,12313.0366529167,369840.37196257885,33772.79685837779,4790.46373147416,81606.5774685553,120169.83805840726
